14513,Realm First! Nightmare Mode Ascended: Kil'Jaeden (25 Player)
14514,Realm First! Nightmare Mode: Hellfire Ramparts
14515,Realm First! Nightmare Mode: The Blood Furnace
14516,Realm First! Nightmare Mode: The Slave Pens
14517,Realm First! Nightmare Mode: Underbog
14518,Realm First! Nightmare Mode: Mana-Tombs
14519,Realm First! Nightmare Mode: The Escape From Durnholde
14520,Realm First! Nightmare Mode: Sethekk Halls
14521,Realm First! Nightmare Mode: Shadow Labyrinth
14522,Realm First! Nightmare Mode: Opening of the Dark Portal
14523,Realm First! Nightmare Mode: The Steamvault
14524,Realm First! Nightmare Mode: The Shattered Halls
14525,Realm First! Nightmare Mode: The Mechanar
14526,Realm First! Nightmare Mode: The Botanica
14527,Realm First! Nightmare Mode: The Arcatraz
14528,Realm First! Nightmare Mode: Magister's Terrace
14533,Realm First! Nightmare Mode: Auchenai Crypts
14534,Realm First! Nightmare Mode: Heroic: Hellfire Ramparts
14535,Realm First! Nightmare Mode: Heroic: The Blood Furnace
14536,Realm First! Nightmare Mode: Heroic: The Slave Pens
14537,Realm First! Nightmare Mode: Heroic: Underbog
14538,Realm First! Nightmare Mode: Heroic: Mana-Tombs
14539,Realm First! Nightmare Mode: Heroic: Auchenai Crypts
14540,Realm First! Nightmare Mode: Heroic: The Escape From Durnholde
14541,Realm First! Nightmare Mode: Heroic: Sethekk Halls
14542,Realm First! Nightmare Mode: Heroic: Shadow Labyrinth
14543,Realm First! Nightmare Mode: Heroic: Opening of the Dark Portal
14544,Realm First! Nightmare Mode: Heroic: The Steamvault
14545,Realm First! Nightmare Mode: Heroic: The Shattered Halls
14546,Realm First! Nightmare Mode: Heroic: The Mechanar
14547,Realm First! Nightmare Mode: Heroic: The Botanica
14548,Realm First! Nightmare Mode: Heroic: The Arcatraz
14549,Realm First! Nightmare Mode: Heroic: Magister's Terrace
14550,Realm First! Nightmare Mode: Explore Tranquillien
14551,Realm First! Nightmare Mode: Explore Suncrown Village
14552,Realm First! Nightmare Mode: Explore Goldenmist Village
14553,Realm First! Nightmare Mode: Explore Windrunner Village
14554,Realm First! Nightmare Mode: Explore Sunstrider Isle
14555,Realm First! Nightmare Mode: Explore Ruins of Silvermoon
14556,Realm First! Nightmare Mode: Explore West Sanctum
14557,Realm First! Nightmare Mode: Explore Sunsail Anchorage
14558,Realm First! Nightmare Mode: Explore North Sanctum
14559,Realm First! Nightmare Mode: Explore East Sanctum
14560,Realm First! Nightmare Mode: Explore Farstrider Retreat
14561,Realm First! Nightmare Mode: Explore Stillwhisper Pond
14562,Realm First! Nightmare Mode: Explore Duskwither Grounds
14563,Realm First! Nightmare Mode: Explore Fairbreeze Village
14564,Realm First! Nightmare Mode: Explore The Living Wood
14565,Realm First! Nightmare Mode: Explore Tor'Watha
14566,Realm First! Nightmare Mode: Explore The Scorched Grove
14567,Realm First! Nightmare Mode: Explore Silvermoon City
14568,Realm First! Nightmare Mode: Explore Azurebreeze Coast
14569,Realm First! Nightmare Mode: Explore Elrendar Falls
14570,Realm First! Nightmare Mode: Explore Goldenbough Pass
14571,Realm First! Nightmare Mode: Explore Lake Elrendar
14572,Realm First! Nightmare Mode: Explore Runestone Falithas
14573,Realm First! Nightmare Mode: Explore Runestone Shan'dor
14574,Realm First! Nightmare Mode: Explore Saltheril's Haven
14575,Realm First! Nightmare Mode: Explore Golden Strand
14576,Realm First! Nightmare Mode: Explore Thuron's Livery
14577,Realm First! Nightmare Mode: Explore Tranquil Shore
14578,Realm First! Nightmare Mode: Explore Zeb'Watha
14582,Realm First! Nightmare Mode: Explore Sanctum of the Moon
14583,Realm First! Nightmare Mode: Explore Sanctum of the Sun
14584,Realm First! Nightmare Mode: Explore Dawnstar Spire
14585,Realm First! Nightmare Mode: Explore Farstrider Enclave
14586,Realm First! Nightmare Mode: Explore Howling Ziggurat
14587,Realm First! Nightmare Mode: Explore Deatholme
14588,Realm First! Nightmare Mode: Explore Zeb'Nowa
14589,Realm First! Nightmare Mode: Explore Amani Pass
14590,Realm First! Nightmare Mode: Explore Windrunner Spire
14591,Realm First! Nightmare Mode: Explore Bleeding Ziggurat
14592,Realm First! Nightmare Mode: Explore Elrendar Crossing
14594,Realm First! Nightmare Mode: Explore Thalassian Pass
14598,Realm First! Nightmare Mode: Explore Ammen Vale
14599,Realm First! Nightmare Mode: Explore Ammen Ford
14600,Realm First! Nightmare Mode: Explore Azure Watch
14601,Realm First! Nightmare Mode: Explore Bristlelimb Village
14602,Realm First! Nightmare Mode: Explore Emberglade
14603,Realm First! Nightmare Mode: Explore Fairbridge Strand
14604,Realm First! Nightmare Mode: Explore Geezle's Camp
14605,Realm First! Nightmare Mode: Explore Moongraze Woods
14606,Realm First! Nightmare Mode: Explore Odesyus' Landing
14607,Realm First! Nightmare Mode: Explore Pod Cluster
14608,Realm First! Nightmare Mode: Explore Pod Wreckage
14609,Realm First! Nightmare Mode: Explore Silting Shore
14610,Realm First! Nightmare Mode: Explore Silvermyst Isle
14611,Realm First! Nightmare Mode: Explore Stillpine Hold
14612,Realm First! Nightmare Mode: Explore The Exodar
14613,Realm First! Nightmare Mode: Explore Valaar's Berth
14614,Realm First! Nightmare Mode: Explore Wrathscale Point
14619,Realm First! Nightmare Mode: Explore Amberweb Pass
14620,Realm First! Nightmare Mode: Explore Axxarien
14621,Realm First! Nightmare Mode: Explore Blacksilt Shore
14622,Realm First! Nightmare Mode: Explore Bladewood
14623,Realm First! Nightmare Mode: Explore Bloodcurse Isle
14624,Realm First! Nightmare Mode: Explore Blood Watch
14625,Realm First! Nightmare Mode: Explore Bristlelimb Enclave
14626,Realm First! Nightmare Mode: Explore Kessel's Crossing
14627,Realm First! Nightmare Mode: Explore Middenvale
14628,Realm First! Nightmare Mode: Explore Mystwood
14629,Realm First! Nightmare Mode: Explore Nazzivian
14630,Realm First! Nightmare Mode: Explore Ragefeather Ridge
14631,Realm First! Nightmare Mode: Explore Ruins of Loreth'Aran
14632,Realm First! Nightmare Mode: Explore Talon Stand
14633,Realm First! Nightmare Mode: Explore Tel'athion's Camp
14634,Realm First! Nightmare Mode: Explore The Bloodcursed Reef
14635,Realm First! Nightmare Mode: Explore The Bloodwash
14636,Realm First! Nightmare Mode: Explore The Crimson Reach
14637,Realm First! Nightmare Mode: Explore The Foul Pool
14638,Realm First! Nightmare Mode: Explore The Hidden Reef
14639,Realm First! Nightmare Mode: Explore The Lost Fold
14640,Realm First! Nightmare Mode: Explore The Vector Coil
14641,Realm First! Nightmare Mode: Explore The Warp Piston
14642,Realm First! Nightmare Mode: Explore Veridian Point
14643,Realm First! Nightmare Mode: Explore Vindicator's Rest
14644,Realm First! Nightmare Mode: Explore Wrathscale Lair
14645,Realm First! Nightmare Mode: Explore Wyrmscar Island
14649,Realm First! Nightmare Mode: Explore Bleeding Hollow Ruins
14650,Realm First! Nightmare Mode: Explore Cenarion Thicket
14651,Realm First! Nightmare Mode: Explore Firewing Point
14652,Realm First! Nightmare Mode: Explore Expedition Armory
14653,Realm First! Nightmare Mode: Explore Falcon Watch
14654,Realm First! Nightmare Mode: Explore Hellfire Citadel
14655,Realm First! Nightmare Mode: Explore Honor Hold
14656,Realm First! Nightmare Mode: Explore Ango'rosh Grounds
14657,Realm First! Nightmare Mode: Explore Cenarion Refuge
14658,Realm First! Nightmare Mode: Explore Feralfen Village
14659,Realm First! Nightmare Mode: Explore Hewn Bog
14660,Realm First! Nightmare Mode: Explore Coilskar Point
14661,Realm First! Nightmare Mode: Explore Eclipse Point
14662,Realm First! Nightmare Mode: Explore Legion Hold
14663,Realm First! Nightmare Mode: Explore Netherwing Ledge
14664,Realm First! Nightmare Mode: Explore Bash'ir Landing
14665,Realm First! Nightmare Mode: Explore Bladed Gulch
14666,Realm First! Nightmare Mode: Explore Bladespire Hold
14667,Realm First! Nightmare Mode: Explore Bloodmaul Camp
14668,Realm First! Nightmare Mode: Explore Forge Camp: Fear
14669,Realm First! Nightmare Mode: Explore Garadar
14670,Realm First! Nightmare Mode: Explore Halaa
14671,Realm First! Nightmare Mode: Explore Kil'sorrow Fortress
14672,Realm First! Nightmare Mode: Explore Mag'har Post
14673,Realm First! Nightmare Mode: Explore Pools of Aggonar
14674,Realm First! Nightmare Mode: Explore Ruins of Sha'naar
14675,Realm First! Nightmare Mode: Explore Temple of Telhamat
14676,Realm First! Nightmare Mode: Explore The Legion Front
14677,Realm First! Nightmare Mode: Explore The Stair of Destiny
14678,Realm First! Nightmare Mode: Explore Thrallmar
14679,Realm First! Nightmare Mode: Explore Throne of Kil'jaeden
14680,Realm First! Nightmare Mode: Explore Zeth'Gor
14681,Realm First! Nightmare Mode: Explore Den of Haal'esh
14682,Realm First! Nightmare Mode: Explore Fallen Sky Ridge
14684,Realm First! Nightmare Mode: Explore Void Ridge
14685,Realm First! Nightmare Mode: Explore The Warp Fields
14687,Realm First! Nightmare Mode: Explore Forge Camp: Mageddon
14693,Realm First! Nightmare Mode: Explore Marshlight Lake
14694,Realm First! Nightmare Mode: Explore Quagg Ridge
14695,Realm First! Nightmare Mode: Explore Telredor
14696,Realm First! Nightmare Mode: Explore The Dead Mire
14697,Realm First! Nightmare Mode: Explore The Lagoon
14698,Realm First! Nightmare Mode: Explore Twin Spire Ruins
14699,Realm First! Nightmare Mode: Explore Umbrafen Village
14700,Realm First! Nightmare Mode: Explore Sporeggar
14701,Realm First! Nightmare Mode: Explore Ango'rosh Stronghold
14702,Realm First! Nightmare Mode: Explore Bloodscale Grounds
14703,Realm First! Nightmare Mode: Explore Orebor Harborage
14704,Realm First! Nightmare Mode: Explore The Spawning Glen
14705,Realm First! Nightmare Mode: Explore Zabra'jin
14713,Realm First! Nightmare Mode: Explore Darkcrest Shore
14714,Realm First! Nightmare Mode: Explore Shadowmoon Village
14715,Realm First! Nightmare Mode: Explore The Black Temple
14716,Realm First! Nightmare Mode: Explore The Deathforge
14717,Realm First! Nightmare Mode: Explore The Hand of Gul'dan
14718,Realm First! Nightmare Mode: Explore Warden's Cage
14719,Realm First! Nightmare Mode: Explore Wildhammer Stronghold
14720,Realm First! Nightmare Mode: Explore Altar of Sha'tar
14721,Realm First! Nightmare Mode: Explore Illidari Point
14725,Realm First! Nightmare Mode: Explore Netherwing Fields
14734,Realm First! Nightmare Mode: Explore Bloodmaul Outpost
14735,Realm First! Nightmare Mode: Explore Broken Wilds
14736,Realm First! Nightmare Mode: Explore Circle of Blood
14737,Realm First! Nightmare Mode: Explore Death's Door
14738,Realm First! Nightmare Mode: Explore Forge Camp: Anger
14739,Realm First! Nightmare Mode: Explore Forge Camp: Terror
14740,Realm First! Nightmare Mode: Explore Forge Camp: Wrath
14741,Realm First! Nightmare Mode: Explore Grishnath
14742,Realm First! Nightmare Mode: Explore Gruul's Lair
14743,Realm First! Nightmare Mode: Explore Jagged Ridge
14744,Realm First! Nightmare Mode: Explore Mok'Nathal Village
14745,Realm First! Nightmare Mode: Explore Raven's Wood
14746,Realm First! Nightmare Mode: Explore Razor Ridge
14747,Realm First! Nightmare Mode: Explore Ruuan Weald
14748,Realm First! Nightmare Mode: Explore Skald
14749,Realm First! Nightmare Mode: Explore Sylvanaar
14750,Realm First! Nightmare Mode: Explore Crystal Spine
14751,Realm First! Nightmare Mode: Explore Thunderlord Stronghold
14752,Realm First! Nightmare Mode: Explore Veil Lashh
14753,Realm First! Nightmare Mode: Explore Vekhaar Stand
14754,Realm First! Nightmare Mode: Explore Vortex Pinnacle
14759,Realm First! Nightmare Mode: Explore Laughing Skull Ruins
14760,Realm First! Nightmare Mode: Explore Spirit Fields
14761,Realm First! Nightmare Mode: Explore Sunspring Post
14762,Realm First! Nightmare Mode: Explore Telaar
14763,Realm First! Nightmare Mode: Explore The Ring of Trials
14764,Realm First! Nightmare Mode: Explore Throne of the Elements
14765,Realm First! Nightmare Mode: Explore Warmaul Hill
14766,Realm First! Nightmare Mode: Explore Burning Blade Ruins
14767,Realm First! Nightmare Mode: Explore Clan Watch
14768,Realm First! Nightmare Mode: Explore Forge Camp: Hate
14769,Realm First! Nightmare Mode: Explore Southwind Cleft
14770,Realm First! Nightmare Mode: Explore The Twilight Ridge
14771,Realm First! Nightmare Mode: Explore Windyreed Pass
14772,Realm First! Nightmare Mode: Explore Windyreed Village
14773,Realm First! Nightmare Mode: Explore Zangar Ridge
14775,Realm First! Nightmare Mode: Explore Grangol'var Village
14777,Realm First! Nightmare Mode: Explore Stonebreaker Hold
14778,Realm First! Nightmare Mode: Explore Tuurem
14779,Realm First! Nightmare Mode: Explore Shattrath City
14780,Realm First! Nightmare Mode: Explore Raastok Glade
14781,Realm First! Nightmare Mode: Explore The Barrier Hills
14782,Realm First! Nightmare Mode: Explore Razorthorn Shelf
14783,Realm First! Nightmare Mode: Explore Bonechewer Ruins
14784,Realm First! Nightmare Mode: Explore Auchenai Grounds
14785,Realm First! Nightmare Mode: Explore Carrion Hill
14786,Realm First! Nightmare Mode: Explore Refugee Caravan
14787,Realm First! Nightmare Mode: Explore Ring of Observance
14788,Realm First! Nightmare Mode: Explore Shadow Tomb
14789,Realm First! Nightmare Mode: Explore Derelict Caravan
14791,Realm First! Nightmare Mode: Explore Veil Rhaze
14792,Realm First! Nightmare Mode: Explore Writhing Mound
14793,Realm First! Nightmare Mode: Explore Skettis
14800,Nightmare Mode: Level 70
14835,Realm First! Nightmare Mode: Explore Sun's Reach Harbor
14837,Realm First! Nightmare Mode: Explore Dawnstar Village
14838,Realm First! Nightmare Mode: Explore Sunwell Plateau
14839,Realm First! Nightmare Mode: Explore Magisters' Terrace
14840,Realm First! Nightmare Mode: Explore Greengill Coast
14841,Realm First! Nightmare Mode: Explore The Dead Scar
14842,Realm First! Nightmare Mode: Master Alchemist
14843,Realm First! Nightmare Mode: Master Blacksmith
14844,Realm First! Nightmare Mode: Master Enchanter
14845,Realm First! Nightmare Mode: Master Engineer
14846,Realm First! Nightmare Mode: Master Leatherworker
14847,Realm First! Nightmare Mode: Master Tailor
14848,Realm First! Nightmare Mode: Master Scribe
14849,Realm First! Nightmare Mode: Master Jewelcrafter
14850,Realm First! Nightmare Mode: Master Herbalist
14851,Realm First! Nightmare Mode: Master Miner
14852,Realm First! Nightmare Mode: Master Skinner
14853,Realm First! Nightmare Mode: Cooking Master
14854,Realm First! Nightmare Mode: Master Angler
14855,Realm First! Nightmare Mode: First Aid Master
14856,Realm First! Nightmare Mode: Crafted Spellfire Belt
14857,Realm First! Nightmare Mode: Crafted Spellfire Robe
14858,Realm First! Nightmare Mode: Crafted Soulcloth Gloves
14859,Realm First! Nightmare Mode: Crafted Soulcloth Shoulders
14860,Realm First! Nightmare Mode: Crafted Soulcloth Vest
14861,Realm First! Nightmare Mode: Crafted Frozen Shadoweave Shoulders
14862,Realm First! Nightmare Mode: Crafted Frozen Shadoweave Boots
14863,Realm First! Nightmare Mode: Crafted Frozen Shadoweave Robe
14864,Realm First! Nightmare Mode: Crafted Primal Mooncloth Belt
14865,Realm First! Nightmare Mode: Crafted Primal Mooncloth Shoulders
14866,Realm First! Nightmare Mode: Crafted Primal Mooncloth Robe
14867,Realm First! Nightmare Mode: Crafted Felfury Gauntlets
14868,Realm First! Nightmare Mode: Crafted Gauntlets of the Iron Tower
14869,Realm First! Nightmare Mode: Crafted Steelgrip Gauntlets
14870,Realm First! Nightmare Mode: Crafted Storm Helm
14871,Realm First! Nightmare Mode: Crafted Helm of the Stalwart Defender
14872,Realm First! Nightmare Mode: Crafted Oathkeeper's Helm
14873,Realm First! Nightmare Mode: Crafted Black Felsteel Bracers
14874,Realm First! Nightmare Mode: Crafted Bracers of the Green Fortress
14875,Realm First! Nightmare Mode: Crafted Blessed Bracers
14876,Realm First! Nightmare Mode: Crafted Felsteel Longblade
14877,Realm First! Nightmare Mode: Crafted Khorium Champion
14878,Realm First! Nightmare Mode: Crafted Fel Edged Battleaxe
14879,Realm First! Nightmare Mode: Crafted Felsteel Reaper
14880,Realm First! Nightmare Mode: Crafted Runic Hammer
14881,Realm First! Nightmare Mode: Crafted Fel Hardened Maul
14882,Realm First! Nightmare Mode: Crafted Eternium Runed Blade
14883,Realm First! Nightmare Mode: Crafted Dirge
14884,Realm First! Nightmare Mode: Crafted Hand of Eternity
14885,Realm First! Nightmare Mode: Crafted Nether Chain Shirt
14886,Realm First! Nightmare Mode: Crafted Twisting Nether Chain Shirt
14887,Realm First! Nightmare Mode: Crafted Embrace of the Twisting Nether
14888,Realm First! Nightmare Mode: Crafted Unyielding Girdle
14889,Realm First! Nightmare Mode: Crafted Girdle of Ruination
14890,Realm First! Nightmare Mode: Crafted Black Belt of Knowledge
14891,Realm First! Nightmare Mode: Crafted Resolute Cape
14892,Realm First! Nightmare Mode: Crafted Vengeance Wrap
14893,Realm First! Nightmare Mode: Crafted Manaweave Cloak
14894,Realm First! Nightmare Mode: Crafted Whitemend Pants
14895,Realm First! Nightmare Mode: Crafted Spellstrike Pants
14896,Realm First! Nightmare Mode: Crafted Battlecast Pants
14897,Realm First! Nightmare Mode: Crafted Whitemend Hood
14898,Realm First! Nightmare Mode: Crafted Spellstrike Hood
14899,Realm First! Nightmare Mode: Crafted Battlecast Hood
14900,Realm First! Nightmare Mode: Crafted Fireguard
14901,Realm First! Nightmare Mode: Crafted Blazeguard
14902,Realm First! Nightmare Mode: Crafted Blazefury
14903,Realm First! Nightmare Mode: Crafted Lionheart Blade
14904,Realm First! Nightmare Mode: Crafted Lionheart Champion
14905,Realm First! Nightmare Mode: Crafted Lionheart Executioner
14906,Realm First! Nightmare Mode: Crafted The Planar Edge
14907,Realm First! Nightmare Mode: Crafted Black Planar Edge
14908,Realm First! Nightmare Mode: Crafted Wicked Edge of the Planes
14909,Realm First! Nightmare Mode: Crafted Lunar Crescent
14910,Realm First! Nightmare Mode: Crafted Mooncleaver
14911,Realm First! Nightmare Mode: Crafted Bloodmoon
14912,Realm First! Nightmare Mode: Crafted Drakefist Hammer
14913,Realm First! Nightmare Mode: Crafted Dragonmaw
14914,Realm First! Nightmare Mode: Crafted Dragonstrike
14915,Realm First! Nightmare Mode: Crafted Thunder
14916,Realm First! Nightmare Mode: Crafted Deep Thunder
14917,Realm First! Nightmare Mode: Crafted Stormherald
14918,Realm First! Nightmare Mode: Crafted Breastplate of Kings
14919,Realm First! Nightmare Mode: Crafted Bulwark of Kings
14920,Realm First! Nightmare Mode: Crafted Bulwark of the Ancient Kings
14921,Realm First! Nightmare Mode: Crafted Cobrascale Hood
14922,Realm First! Nightmare Mode: Crafted Cobrascale Gloves
14923,Realm First! Nightmare Mode: Crafted Windscale Hood
14924,Realm First! Nightmare Mode: Crafted Hood of Primal Life
14925,Realm First! Nightmare Mode: Crafted Gloves of the Living Touch
14926,Realm First! Nightmare Mode: Crafted Windslayer Wraps
14927,Realm First! Nightmare Mode: Crafted Living Dragonscale Helm
14928,Realm First! Nightmare Mode: Crafted Windstrike Gloves
14929,Realm First! Nightmare Mode: Crafted Netherdrake Helm
14930,Realm First! Nightmare Mode: Crafted Netherdrake Gloves
14931,Realm First! Nightmare Mode: Crafted Earthen Netherscale Boots
14932,Realm First! Nightmare Mode: Crafted Thick Netherscale Breastplate
14933,Realm First! Nightmare Mode: Crafted Ebon Netherscale Breastplate
14934,Realm First! Nightmare Mode: Crafted Ebon Netherscale Belt
14935,Realm First! Nightmare Mode: Crafted Ebon Netherscale Bracers
14936,Realm First! Nightmare Mode: Crafted Netherstrike Breastplate
14937,Realm First! Nightmare Mode: Crafted Netherstrike Belt
14938,Realm First! Nightmare Mode: Crafted Netherstrike Bracers
14939,Realm First! Nightmare Mode: Crafted Windhawk Hauberk
14940,Realm First! Nightmare Mode: Crafted Windhawk Bracers
14941,Realm First! Nightmare Mode: Crafted Windhawk Belt
14942,Realm First! Nightmare Mode: Crafted Primalstrike Vest
14943,Realm First! Nightmare Mode: Crafted Primalstrike Belt
14944,Realm First! Nightmare Mode: Crafted Primalstrike Bracers
14945,Realm First! Nightmare Mode: Crafted Red Havoc Boots
14946,Realm First! Nightmare Mode: Crafted Red Belt of Battle
14947,Realm First! Nightmare Mode: Crafted Boots of the Protector
14948,Realm First! Nightmare Mode: Crafted Belt of the Guardian
14949,Realm First! Nightmare Mode: Crafted Boots of the Long Road
14950,Realm First! Nightmare Mode: Crafted Belt of the Long Road
14951,Realm First! Nightmare Mode: Crafted Boots of Blasting
14952,Realm First! Nightmare Mode: Crafted Belt of Blasting
14953,Realm First! Nightmare Mode: Crafted Boots of Utter Darkness
14954,Realm First! Nightmare Mode: Crafted Belt of Deep Shadow
14955,Realm First! Nightmare Mode: Crafted Boots of Natural Grace
14956,Realm First! Nightmare Mode: Crafted Belt of Natural Power
14957,Realm First! Nightmare Mode: Crafted Hurricane Boots
14958,Realm First! Nightmare Mode: Crafted Monsoon Belt
14959,Realm First! Nightmare Mode: Crafted Boots of the Crimson Hawk
14960,Realm First! Nightmare Mode: Crafted Belt of the Black Eagle
14961,Realm First! Nightmare Mode: Crafted Wildguard Breastplate
14962,Realm First! Nightmare Mode: Crafted Wildguard Leggings
14963,Realm First! Nightmare Mode: Crafted Wildguard Helm
14964,Realm First! Nightmare Mode: Crafted Iceguard Breastplate
14965,Realm First! Nightmare Mode: Crafted Iceguard Leggings
14966,Realm First! Nightmare Mode: Crafted Iceguard Helm
14967,Realm First! Nightmare Mode: Crafted Soulguard Leggings
14968,Realm First! Nightmare Mode: Crafted Soulguard Girdle
14969,Realm First! Nightmare Mode: Crafted Soulguard Slippers
14970,Realm First! Nightmare Mode: Crafted Soulguard Bracers
14971,Realm First! Nightmare Mode: Crafted Redeemed Soul Cinch
14972,Realm First! Nightmare Mode: Crafted Redeemed Soul Moccasins
14973,Realm First! Nightmare Mode: Crafted Redeemed Soul Wristguards
14974,Realm First! Nightmare Mode: Crafted Redeemed Soul Legguards
14975,Realm First! Nightmare Mode: Crafted Waistguard of Shackled Souls
14976,Realm First! Nightmare Mode: Crafted Boots of Shackled Souls
14977,Realm First! Nightmare Mode: Crafted Bracers of Shackled Souls
14978,Realm First! Nightmare Mode: Crafted Greaves of Shackled Souls
14979,Realm First! Nightmare Mode: Crafted Shadesteel Girdle
14980,Realm First! Nightmare Mode: Crafted Shadesteel Sabots
14981,Realm First! Nightmare Mode: Crafted Shadesteel Bracers
14982,Realm First! Nightmare Mode: Crafted Shadesteel Greaves
14983,Realm First! Nightmare Mode: Crafted Night's End
14984,Realm First! Nightmare Mode: Crafted Swiftsteel Bracers
14985,Realm First! Nightmare Mode: Crafted Swiftsteel Shoulders
14986,Realm First! Nightmare Mode: Crafted Dawnsteel Bracers
14987,Realm First! Nightmare Mode: Crafted Dawnsteel Shoulders
14988,Realm First! Nightmare Mode: Crafted Bindings of Lightning Reflexes
14989,Realm First! Nightmare Mode: Crafted Shoulders of Lightning Reflexes
14990,Realm First! Nightmare Mode: Crafted Living Earth Bindings
14991,Realm First! Nightmare Mode: Crafted Living Earth Shoulders
14992,Realm First! Nightmare Mode: Crafted Swiftstrike Bracers
14993,Realm First! Nightmare Mode: Crafted Swiftstrike Shoulders
14994,Realm First! Nightmare Mode: Crafted Bracers of Renewed Life
14995,Realm First! Nightmare Mode: Crafted Shoulderpads of Renewed Life
14996,Realm First! Nightmare Mode: Crafted Swiftheal Wraps
14997,Realm First! Nightmare Mode: Crafted Swiftheal Mantle
14998,Realm First! Nightmare Mode: Crafted Bracers of Nimble Thought
14999,Realm First! Nightmare Mode: Crafted Mantle of Nimble Thought
15000,Realm First! Nightmare Mode: Crafted Hammer of Righteous Might
15001,Realm First! Nightmare Mode: Crafted Shadowprowler's Chestguard
15002,Realm First! Nightmare Mode: Crafted Sunfire Robe
15003,Realm First! Nightmare Mode: Crafted Robe of Eternal Light
15004,Realm First! Nightmare Mode: Crafted Sunfire Handwraps
15005,Realm First! Nightmare Mode: Crafted Hands of Eternal Light
15006,Realm First! Nightmare Mode: Crafted Carapace of Sun and Shadow
15007,Realm First! Nightmare Mode: Crafted Gloves of Immortal Dusk
15008,Realm First! Nightmare Mode: Crafted Leather Chestguard of the Sun
15009,Realm First! Nightmare Mode: Crafted Leather Gauntlets of the Sun
15010,Realm First! Nightmare Mode: Crafted Embrace of the Phoenix
15011,Realm First! Nightmare Mode: Crafted Fletcher's Gloves of the Phoenix
15012,Realm First! Nightmare Mode: Crafted Sun-Drenched Scale Chestguard
15013,Realm First! Nightmare Mode: Crafted Sun-Drenched Scale Gloves
15014,Realm First! Nightmare Mode: Crafted Hard Khorium Battleplate
15015,Realm First! Nightmare Mode: Crafted Hard Khorium Battlefists
15016,Realm First! Nightmare Mode: Crafted Sunblessed Breastplate
15017,Realm First! Nightmare Mode: Crafted Sunblessed Gauntlets
15018,Realm First! Nightmare Mode: Reins of the Raven Lord
15019,Realm First! Nightmare Mode: Amani War Bear
15020,Realm First! Nightmare Mode: Ashes of Alar
15021,Realm First! Nightmare Mode: Fiery Warhorses Reins
15022,Realm First! Nightmare Mode: Swift White Hawkstrider
15023,Realm First! Nightmare Mode: Level 70
15024,Realm First! Nightmare Mode: Level 70 Gnome
15025,Realm First! Nightmare Mode: Level 70 Dwarf
15026,Realm First! Nightmare Mode: Level 70 Human
15027,Realm First! Nightmare Mode: Level 70 Night Elf
15028,Realm First! Nightmare Mode: Level 70 Orc
15029,Realm First! Nightmare Mode: Level 70 Tauren
15030,Realm First! Nightmare Mode: Level 70 Troll
15031,Realm First! Nightmare Mode: Level 70 Forsaken
15032,Realm First! Nightmare Mode: Level 70 Blood Elf
15033,Realm First! Nightmare Mode: Level 70 Draenei
15034,Nightmare Mode: Ironman Max Level
15035,Nightmare Mode: Survivalist Max Level
15036,Nightmare Mode: [High Risk] Ironman Level 70
15037,Nightmare Mode: Absolute Resolve
15038,Realm First! Nightmare Mode: Ironman Level 70
15039,Realm First! Nightmare Mode: Resolute Ironman Level 70
15040,Nightmare Mode: Resolute Ironman Level 70
15041,Realm First! Nightmare Mode: The Burning Crusader
15042,Realm First! Nightmare Mode: The Burning Crusader
15043,Realm First! Nightmare Mode: Cenarion War Hippogryph
15044,Realm First! Nightmare Mode: Flying High Over Skettis
15045,Realm First! Nightmare Mode: A Quest a Day Keeps the Ogres at Bay
15046,Realm First! Nightmare Mode: You're So Offensive
15047,Realm First! Nightmare Mode: On Wings of Nether
15048,Realm First! Nightmare Mode: Oh My, Kurenai
15049,Realm First! Nightmare Mode: The Czar of Sporeggar
15050,Realm First! Nightmare Mode: Mag'har of Draenor
15051,Realm First! Nightmare Mode: Chief Exalted Officer
15052,Realm First! Nightmare Mode: Shattrath Divided
15053,Realm First! Nightmare Mode: Sworn to the Deathsworn
15054,Realm First! Nightmare Mode: The Scale of the Sands
15055,Realm First! Nightmare Mode: The Violet Eye
15056,Realm First! Nightmare Mode: Skyshattered
15310,Realm First! Nightmare Mode: Slain a defenseless Critter
15311,Realm First! Nightmare Mode: Slain A Greedy Goblin
15312,Realm First! Nightmare Mode: Learned The Book of Ascension
15314,Realm First! Nightmare Mode: Death from Falling
15315,Realm First! Nightmare Mode: Death from a Fire
15316,Realm First! Nightmare Mode: Death from Drowning
15317,Realm First! Nightmare Mode: Death from Lava
15318,Realm First! Nightmare Mode: Death from the VOID
15319,Realm First! Nightmare Mode: Death from Fatigue
15320,Realm First! Nightmare Mode: Death from Slime
15322,Realm First! Nightmare Mode: Gilded Ravasaur
15323,Realm First! Nightmare Mode: Slain Hogger
15330,Realm First! Nightmare Mode: Used Lay On Hands on a Full HP Target
15331,Realm First! Nightmare Mode: Killed somebody while Mind Controlled
15332,Realm First! Nightmare Mode: Looted an Epic
15334,Realm First! Nightmare Mode: Obtained a Mount
15360,Realm First! Nightmare Mode: Apprentice Alchemist
15361,Realm First! Nightmare Mode: Journeyman Alchemist
15362,Realm First! Nightmare Mode: Expert Alchemist
